"DateTime","Players"
"2026-02-27 12:00:00",2462
"2026-02-27 12:10:00",2476
"2026-02-27 12:20:00",2566
"2026-02-27 12:30:00",2632
"2026-02-27 12:40:00",2620
"2026-02-27 12:50:00",2674
"2026-02-27 13:00:00",2704
"2026-02-27 13:10:00",2746
"2026-02-27 13:20:00",2755
"2026-02-27 13:30:00",2879
"2026-02-27 13:40:00",2915
"2026-02-27 13:50:00",2976
"2026-02-27 14:00:00",3094
"2026-02-27 14:10:00",3083
"2026-02-27 14:20:00",3157
"2026-02-27 14:30:00",3227
"2026-02-27 14:40:00",3265
"2026-02-27 14:50:00",3486
"2026-02-27 15:00:00",3608
"2026-02-27 15:10:00",4032
"2026-02-27 15:20:00",4497
"2026-02-27 15:30:00",4859
"2026-02-27 15:40:00",5272
"2026-02-27 15:50:00",5714
"2026-02-27 16:00:00",5982
"2026-02-27 16:10:00",6614
"2026-02-27 16:20:00",7282
"2026-02-27 16:30:00",7841
"2026-02-27 16:40:00",8416
"2026-02-27 16:50:00",8918
"2026-02-27 17:00:00",9318
"2026-02-27 17:10:00",9822
"2026-02-27 17:20:00",10176
"2026-02-27 17:30:00",10639
"2026-02-27 17:40:00",10795
"2026-02-27 17:50:00",11097
"2026-02-27 18:00:00",11367
"2026-02-27 18:10:00",11652
"2026-02-27 18:20:00",11838
"2026-02-27 18:30:00",12185
"2026-02-27 18:40:00",12499
"2026-02-27 18:50:00",12938
"2026-02-27 19:00:00",13222
"2026-02-27 19:10:00",13583
"2026-02-27 19:20:00",13817
"2026-02-27 19:30:00",14345
"2026-02-27 19:40:00",14773
"2026-02-27 19:50:00",14954
"2026-02-27 20:00:00",15447
"2026-02-27 20:10:00",15877
"2026-02-27 20:20:00",16140
"2026-02-27 20:30:00",16432
"2026-02-27 20:40:00",16984
"2026-02-27 20:50:00",17268
"2026-02-27 21:00:00",17438
"2026-02-27 21:10:00",17260
"2026-02-27 21:20:00",17366
"2026-02-27 21:30:00",17586
"2026-02-27 21:40:00",17485
"2026-02-27 21:50:00",17719
"2026-02-27 22:00:00",17675
"2026-02-27 22:10:00",17598
"2026-02-27 22:20:00",17769
"2026-02-27 22:30:00",17679
"2026-02-27 22:40:00",17596
"2026-02-27 22:50:00",17375
"2026-02-27 23:00:00",17182
"2026-02-27 23:10:00",16427
"2026-02-27 23:20:00",16037
"2026-02-27 23:30:00",15814
"2026-02-27 23:40:00",15233
"2026-02-27 23:50:00",14770
"2026-02-28 00:00:00",13913
"2026-02-28 00:10:00",13318
"2026-02-28 00:20:00",12955
"2026-02-28 00:30:00",12588
"2026-02-28 00:40:00",12151
"2026-02-28 00:50:00",11487
"2026-02-28 01:00:00",10740
"2026-02-28 01:10:00",10087
"2026-02-28 01:20:00",9375
"2026-02-28 01:30:00",8846
"2026-02-28 01:40:00",8538
"2026-02-28 01:50:00",8055
"2026-02-28 02:00:00",7514
"2026-02-28 02:10:00",6947
"2026-02-28 02:20:00",6516
"2026-02-28 02:30:00",6004
"2026-02-28 02:40:00",5715
"2026-02-28 02:50:00",5225
"2026-02-28 03:00:00",4819
"2026-02-28 03:10:00",4499
"2026-02-28 03:20:00",4166
"2026-02-28 03:30:00",3925
"2026-02-28 03:40:00",3523
"2026-02-28 03:50:00",3313
"2026-02-28 04:00:00",3012
